new_event_id,event_id,date,v3_type,type,event_type,event_type_name,event_type_original,duration_days,day_index_in_event,canonical_daily_eps,canonical_daily_minpts_raw,canonical_daily_minpts_used,event_global_eps_max,event_global_minpts_max_raw,event_global_minpts_max_rounded,event_global_minpts_used,dbscan_avg_eps,dbscan_raw_avg_minpts,dbscan_rounded_minpts,day_final_n_clusters,day_n_noise_cells,day_n_clustered_cells,cluster_id,sigma,H_component_cells,E_ellipse_cells,interH_intersection_cells,union_cells,target_component_purity,same_day_hw_purity,containment,iou_jaccard,centroid_lon,centroid_lat,major_axis_km,minor_axis_km,ellipse_area_km2,orientation_deg,axis_ratio,eccentricity,pc1_vec_x,pc1_vec_y,pc2_vec_x,pc2_vec_y,centroid_x,centroid_y,x,y,lon,lat,area,axis1_len_km,axis2_len_km,ratio,L2_L1_ratio,ratio_L2_L1,orientation,eigval_major,eigval_minor,pc1_explained_var,pca_origin_lon_unweighted,pca_origin_lat_unweighted,centroid_lon_unweighted,centroid_lat_unweighted,centroid_lon_tmax_weighted,centroid_lat_tmax_weighted,tmax_weight_sum_c,tmax_min_c,tmax_max_c,tmax_mean_c,tmax_sd_c,centroid_displacement_km,centroid_displacement_bearing_deg,E_ellipse_cells_translated,interH_intersection_cells_translated,union_cells_translated,target_component_purity_translated,same_day_hw_purity_translated,containment_translated,iou_jaccard_translated
36,36,2020-07-29,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,1,2.462962962962963,7.592592592592593,8,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,3,9,376,1,1.25,25,11,11,25,44.0,100.0,44.0,44.0,63.906167000307356,32.900525027770186,586.6479981703775,440.84106155651006,203118.51555570727,170.7969116365919,0.7514575400093304,0.6597814528790011,-0.9871276457055997,0.15993439618706165,-0.15993439618706165,-0.9871276457055997,63.906167000307356,32.900525027770186,63.906167000307356,32.900525027770186,63.906167000307356,32.900525027770186,203118.51555570727,586.6479981703775,440.84106155651006,0.7514575400093304,0.7514575400093304,0.7514575400093304,170.7969116365919,55064.93980116979,31094.534648683315,0.6391048709706199,64.1,33.02,64.1,33.02,63.906167000307356,32.900525027770186,940.2179203033447,27.583572387695312,45.43971252441406,37.60871681213379,5.138655320958632,22.44973501245442,233.880342552088,11,11,25,44.0,100.0,44.0,44.0
36,36,2020-07-29,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,1,2.462962962962963,7.592592592592593,8,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,3,9,376,2,1.25,13,6,6,13,46.15384615384615,100.0,46.15384615384615,46.15384615384615,65.88326983087157,23.353025896030953,378.1918404988902,205.88980125793145,61155.689987530284,165.16857693335967,0.5444057200872784,0.8388220382990971,-0.9666831475668971,0.2559759602192296,-0.2559759602192296,-0.9666831475668971,65.88326983087157,23.353025896030953,65.88326983087157,23.353025896030953,65.88326983087157,23.353025896030953,61155.689987530284,378.1918404988902,205.88980125793145,0.5444057200872784,0.5444057200872784,0.5444057200872784,165.16857693335967,22884.65091519008,6782.497641924883,0.7713801975654225,65.88461538461539,23.346153846153847,65.88461538461539,23.346153846153847,65.88326983087157,23.353025896030953,392.24781036376953,29.695598602294922,30.64653968811035,30.172908489520733,0.29724130848145597,0.7734095157159853,349.7526350188214,6,6,13,46.15384615384615,100.0,46.15384615384615,46.15384615384615
36,36,2020-07-30,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,2,3.338709677419355,7.419354838709677,7,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,3,9,378,0,1.25,348,154,154,348,44.252873563218394,100.0,44.252873563218394,44.252873563218394,39.10151557486251,32.20486639156841,2533.6585309514535,1079.3690907312694,2147869.751677741,146.5071290771933,0.42601206024631055,0.9047174832646343,-0.833954490851356,0.5518332240712367,-0.5518332240712367,-0.833954490851356,39.10151557486251,32.20486639156841,39.10151557486251,32.20486639156841,39.10151557486251,32.20486639156841,2147869.751677741,2533.6585309514535,1079.3690907312694,0.42601206024631055,0.42601206024631055,0.42601206024631055,146.5071290771933,1027108.0882340923,186406.0214441675,0.8463915499972312,37.88505747126437,32.85919540229885,37.88505747126437,32.85919540229885,39.10151557486251,32.20486639156841,13762.184076309204,26.00505256652832,52.505226135253906,39.54650596640576,7.13201291107275,135.36761023419697,122.08586123648081,160,160,348,45.97701149425287,100.0,45.97701149425287,45.97701149425287
36,36,2020-07-30,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,2,3.338709677419355,7.419354838709677,7,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,3,9,378,1,1.25,14,9,9,14,64.28571428571429,100.0,64.28571428571429,64.28571428571429,65.6446543538312,23.766932696435326,467.5951409044502,269.30394438867677,98901.43323245613,137.4293569764892,0.5759340096387082,0.8174961874782538,-0.7364438054140371,0.6764987224432075,-0.6764987224432075,-0.7364438054140371,65.6446543538312,23.766932696435326,65.6446543538312,23.766932696435326,65.6446543538312,23.766932696435326,98901.43323245613,467.5951409044502,269.30394438867677,0.5759340096387082,0.5759340096387082,0.5759340096387082,137.4293569764892,34983.23452759243,11603.93831412792,0.7509198861765612,65.71428571428571,23.642857142857142,65.71428571428571,23.642857142857142,65.6446543538312,23.766932696435326,436.7220115661621,29.81983757019043,43.679786682128906,31.194429397583008,3.4723884352362053,15.468207134126262,332.6860976158431,8,8,14,57.142857142857146,100.0,57.142857142857146,57.142857142857146
36,36,2020-07-30,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,2,3.338709677419355,7.419354838709677,7,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,3,9,378,2,1.25,16,10,10,16,62.5,100.0,62.5,62.5,66.76189925719916,33.628429231898444,494.38940376727425,329.88240745146464,128090.87450010506,35.728966444839614,0.6672521800381293,0.7448318791743301,0.8117884081253008,0.5839516935786642,-0.5839516935786642,0.8117884081253008,66.76189925719916,33.628429231898444,66.76189925719916,33.628429231898444,66.76189925719916,33.628429231898444,128090.87450010506,494.38940376727425,329.88240745146464,0.6672521800381293,0.6672521800381293,0.6672521800381293,35.728966444839614,39107.34120917775,17411.584439355862,0.6919335560687961,66.8125,33.6875,66.8125,33.6875,66.76189925719916,33.628429231898444,517.3818588256836,24.91834259033203,39.30695343017578,32.336366176605225,4.517826499037451,8.05949125021346,215.62955903433328,10,10,16,62.5,100.0,62.5,62.5
36,36,2020-07-31,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,3,3.023809523809524,6.333333333333333,6,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,2,15,360,0,1.25,346,162,162,346,46.820809248554916,100.0,46.820809248554916,46.820809248554916,37.986900365048555,31.119081779291943,2615.4316962557095,1172.679476024102,2408865.7030990436,145.41246242628438,0.4483693753895111,0.8938483670135666,-0.8232598609657755,0.5676646909246796,-0.5676646909246796,-0.8232598609657755,37.986900365048555,31.119081779291943,37.986900365048555,31.119081779291943,37.986900365048555,31.119081779291943,2408865.7030990436,2615.4316962557095,1172.679476024102,0.4483693753895111,0.4483693753895111,0.4483693753895111,145.41246242628438,1094477.2732446431,220028.34455810607,0.8326151356234653,36.67341040462428,31.82369942196532,36.67341040462428,31.82369942196532,37.986900365048555,31.119081779291943,13495.961109161377,25.672510147094727,51.344276428222656,39.005667945553114,7.026118403473702,147.25418204765177,121.69822843859528,169,169,346,48.84393063583815,100.0,48.84393063583815,48.84393063583815
36,36,2020-07-31,3,Type 3,Type 3,Temporally clustered,Back-to-Back,3,3,3.023809523809524,6.333333333333333,6,3.338709677419355,7.592592592592593,8,8,3.338709677419355,7.592592592592593,8,2,15,360,1,1.25,14,9,9,14,64.28571428571429,100.0,64.28571428571429,64.28571428571429,65.64401297555237,23.760302557937347,467.5951409044502,269.30394438867677,98901.43323245613,137.4293569764892,0.5759340096387082,0.8174961874782538,-0.7364438054140371,0.6764987224432075,-0.6764987224432075,-0.7364438054140371,65.64401297555237,23.760302557937347,65.64401297555237,23.760302557937347,65.64401297555237,23.760302557937347,98901.43323245613,467.5951409044502,269.30394438867677,0.5759340096387082,0.5759340096387082,0.5759340096387082,137.4293569764892,34983.23452759243,11603.93831412792,0.7509198861765612,65.71428571428571,23.642857142857142,65.71428571428571,23.642857142857142,65.64401297555237,23.760302557937347,436.4674587249756,29.866527557373047,43.11292266845703,31.17624705178397,3.3178735171881937,14.85121742023593,331.16066236910245,8,8,14,57.142857142857146,100.0,57.142857142857146,57.142857142857146
37,37,2021-06-28,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,1,2.9545454545454546,7.909090909090909,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,4,372,0,1.25,63,35,35,63,55.55555555555556,100.0,55.55555555555556,55.55555555555556,23.47338109774135,36.667442194993704,1204.8860061446708,678.2606080281018,641848.3611441875,91.56567580559552,0.56292512699883,0.8265078955420517,-0.027322797112067802,0.9996266626886123,-0.9996266626886123,-0.027322797112067802,23.47338109774135,36.667442194993704,23.47338109774135,36.667442194993704,23.47338109774135,36.667442194993704,641848.3611441875,1204.8860061446708,678.2606080281018,0.56292512699883,0.56292512699883,0.56292512699883,91.56567580559552,232280.04604852095,73605.99238442407,0.7593679242063228,23.626984126984127,36.91269841269841,23.626984126984127,36.91269841269841,23.47338109774135,36.667442194993704,1993.1737422943115,26.115875244140625,41.22480392456055,31.637678449116056,4.472166885292731,30.47502019103078,206.78169623035754,36,36,63,57.142857142857146,100.0,57.142857142857146,57.142857142857146
37,37,2021-06-28,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,1,2.9545454545454546,7.909090909090909,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,4,372,1,1.25,11,4,4,11,36.36363636363637,100.0,36.36363636363637,36.36363636363637,35.214370670966126,20.21841461551105,377.8120577485694,224.3787901073638,66580.56824902535,62.9670931580234,0.5938899659382654,0.804546274839332,0.4545021590526322,0.8907456356426877,-0.8907456356426877,0.4545021590526322,35.214370670966126,20.21841461551105,35.214370670966126,20.21841461551105,35.214370670966126,20.21841461551105,66580.56824902535,377.8120577485694,224.3787901073638,0.5938899659382654,0.5938899659382654,0.5938899659382654,62.9670931580234,22838.712156833328,8055.334632007108,0.7392593243913627,35.22727272727273,20.227272727272727,35.22727272727273,20.227272727272727,35.214370670966126,20.21841461551105,465.3994483947754,40.66539001464844,43.330078125,42.3090407631614,0.78935598247831,1.6671743264281587,233.97184150061375,4,4,11,36.36363636363637,100.0,36.36363636363637,36.36363636363637
37,37,2021-06-28,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,1,2.9545454545454546,7.909090909090909,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,4,372,2,1.25,298,135,135,298,45.30201342281879,100.0,45.30201342281879,45.30201342281879,49.391288279695466,35.63545903131416,2402.555913106528,1010.5625866818184,1906894.2118834737,51.20741199738678,0.42061979959298895,0.9072370055230077,0.6265029880333169,0.7794190182343035,-0.7794190182343035,0.6265029880333169,49.391288279695466,35.63545903131416,49.391288279695466,35.63545903131416,49.391288279695466,35.63545903131416,1906894.2118834737,2402.555913106528,1010.5625866818184,0.42061979959298895,0.42061979959298895,0.42061979959298895,51.20741199738678,923563.9864965028,163397.87865616765,0.8496746906265957,49.54362416107382,36.16107382550336,49.54362416107382,36.16107382550336,49.391288279695466,35.63545903131416,11931.218633651733,23.331029891967773,49.90068817138672,40.03764642165011,5.726593343268612,59.920280487221504,193.3134035348187,130,130,298,43.624161073825505,100.0,43.624161073825505,43.624161073825505
37,37,2021-06-29,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,2,2.8833333333333333,7.733333333333333,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,2,418,0,1.25,76,41,41,76,53.94736842105263,100.0,53.94736842105263,53.94736842105263,23.88997383946927,37.323337467411335,1159.5907801998405,783.1155421662966,713215.0162019378,93.61090111591174,0.6753378480909763,0.7375085022803801,-0.06298040332112291,0.998014763817404,-0.998014763817404,-0.06298040332112291,23.88997383946927,37.323337467411335,23.88997383946927,37.323337467411335,23.88997383946927,37.323337467411335,713215.0162019378,1159.5907801998405,783.1155421662966,0.6753378480909763,0.6753378480909763,0.6753378480909763,93.61090111591174,215144.124403916,98123.19238118602,0.6867748816308934,24.013157894736842,37.46052631578947,24.013157894736842,37.46052631578947,23.88997383946927,37.323337467411335,2424.2601947784424,26.30984115600586,42.08088302612305,31.898160457611084,4.307626590242222,18.730153464314544,215.65633874018434,41,41,76,53.94736842105263,100.0,53.94736842105263,53.94736842105263
37,37,2021-06-29,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,2,2.8833333333333333,7.733333333333333,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,2,418,1,1.25,21,10,10,21,47.61904761904762,100.0,47.61904761904762,47.61904761904762,34.14925147072002,21.012017063261336,443.44071259158704,335.4516535306504,116830.27038922104,127.68589714227474,0.756474640251637,0.65402302609018,-0.6113322688729685,0.7913740310590363,-0.7913740310590363,-0.6113322688729685,34.14925147072002,21.012017063261336,34.14925147072002,21.012017063261336,34.14925147072002,21.012017063261336,116830.27038922104,443.44071259158704,335.4516535306504,0.756474640251637,0.756474640251637,0.756474640251637,127.68589714227474,31462.346493397523,18004.449897031598,0.6360295953890575,34.166666666666664,21.023809523809526,34.166666666666664,21.023809523809526,34.14925147072002,21.012017063261336,898.8713645935059,40.141571044921875,44.441200256347656,42.80339831397647,1.120091612663414,2.23212716378285,234.2053701413104,10,10,21,47.61904761904762,100.0,47.61904761904762,47.61904761904762
37,37,2021-06-29,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,2,2.8833333333333333,7.733333333333333,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,2,418,2,1.25,321,139,139,321,43.30218068535826,100.0,43.30218068535826,43.30218068535826,51.11544223709516,35.494623931550066,2672.8554846458424,1082.6304616578673,2272718.2636231985,45.84130262956054,0.4050463887318313,0.9142961352730866,0.6966481246489438,0.7174129845654521,-0.7174129845654521,0.6966481246489438,51.11544223709516,35.494623931550066,51.11544223709516,35.494623931550066,51.11544223709516,35.494623931550066,2272718.2636231985,2672.8554846458424,1082.6304616578673,0.4050463887318313,0.4050463887318313,0.4050463887318313,45.84130262956054,1143065.0306882178,187534.19464152431,0.8590603458415133,51.257009345794394,35.83644859813084,51.257009345794394,35.83644859813084,51.11544223709516,35.494623931550066,13173.341482162476,25.41086196899414,49.78279113769531,41.03844698492983,4.817949149318564,40.03385507026839,198.71488468410206,139,139,321,43.30218068535826,100.0,43.30218068535826,43.30218068535826
37,37,2021-06-30,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,3,3.025,8.85,9,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,9,407,0,1.25,83,44,44,83,53.01204819277108,100.0,53.01204819277108,53.01204819277108,24.08373949096359,37.38877991082589,1143.4393707471465,789.8471691006126,709326.3429943778,89.95564659999289,0.6907643634699323,0.7230799362172756,0.0007741127872636276,0.9999997003746514,-0.9999997003746514,0.0007741127872636276,24.08373949096359,37.38877991082589,24.08373949096359,37.38877991082589,24.08373949096359,37.38877991082589,709326.3429943778,1143.4393707471465,789.8471691006126,0.6907643634699323,0.6907643634699323,0.6907643634699323,89.95564659999289,209192.57513194083,99817.3680858003,0.6769768407890199,24.210843373493976,37.48795180722892,24.210843373493976,37.48795180722892,24.08373949096359,37.38877991082589,2702.3430614471436,26.091861724853516,41.992889404296875,32.558350137917394,4.397027043234984,15.73767749299876,225.66105799639587,44,44,83,53.01204819277108,100.0,53.01204819277108,53.01204819277108
37,37,2021-06-30,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,3,3.025,8.85,9,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,9,407,1,1.25,181,101,101,181,55.80110497237569,100.0,55.80110497237569,55.80110497237569,42.63599431921105,28.312655504918993,1491.5021716582692,1011.4067196302553,1184785.1608096787,72.84163977971238,0.6781128038893579,0.7349578390637882,0.2950137222641915,0.9554930160267141,-0.9554930160267141,0.2950137222641915,42.63599431921105,28.312655504918993,42.63599431921105,28.312655504918993,42.63599431921105,28.312655504918993,1184785.1608096787,1491.5021716582692,1011.4067196302553,0.6781128038893579,0.6781128038893579,0.6781128038893579,72.84163977971238,355932.5964898133,163670.96840211743,0.6850079955934129,42.511049723756905,28.328729281767956,42.511049723756905,28.328729281767956,42.63599431921105,28.312655504918993,7869.661636352539,29.088708877563477,51.07298278808594,43.4787935710085,4.230542477228293,12.382017871637176,98.2420660032221,101,101,181,55.80110497237569,100.0,55.80110497237569,55.80110497237569
37,37,2021-06-30,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,3,3.025,8.85,9,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,9,407,2,1.25,143,64,64,143,44.75524475524475,100.0,44.75524475524475,44.75524475524475,61.00910986538651,41.82321954107633,1054.3053580738083,735.297707601452,608862.8931681892,171.5465248290304,0.697423855404495,0.7166588909046827,-0.9891355602230416,0.14700627028208554,-0.14700627028208554,-0.9891355602230416,61.00910986538651,41.82321954107633,61.00910986538651,41.82321954107633,61.00910986538651,41.82321954107633,608862.8931681892,1054.3053580738083,735.297707601452,0.697423855404495,0.697423855404495,0.697423855404495,171.5465248290304,177849.56609010254,86506.03500863205,0.6727664000721408,60.94055944055944,41.87762237762238,60.94055944055944,41.87762237762238,61.00910986538651,41.82321954107633,5850.996786117554,28.41321563720703,45.74310302734375,40.916061441381494,3.273361038410773,8.301781182625092,136.68450546050224,65,65,143,45.45454545454545,100.0,45.45454545454545,45.45454545454545
37,37,2021-07-01,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,4,2.583333333333333,8.277777777777779,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,10,423,0,1.25,75,40,40,75,53.333333333333336,100.0,53.333333333333336,53.333333333333336,23.76802944183732,35.44226744135116,1267.219734817028,647.5412437398189,644479.7026358022,73.9263674428605,0.5109936548086639,0.8595844837741571,0.2768724746415004,0.9609066722558918,-0.9609066722558918,0.2768724746415004,23.76802944183732,35.44226744135116,23.76802944183732,35.44226744135116,23.76802944183732,35.44226744135116,644479.7026358022,1267.219734817028,647.5412437398189,0.5109936548086639,0.5109936548086639,0.5109936548086639,73.9263674428605,256935.33700955822,67089.54597505784,0.7929494014253123,23.9,35.846666666666664,23.9,35.846666666666664,23.76802944183732,35.44226744135116,2544.237813949585,26.853160858154297,43.75408935546875,33.92317085266113,5.147457300979316,46.43367084284857,194.95445966866868,41,41,75,54.666666666666664,100.0,54.666666666666664,54.666666666666664
37,37,2021-07-01,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,4,2.583333333333333,8.277777777777779,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,10,423,1,1.25,221,133,133,221,60.18099547511312,100.0,60.18099547511312,60.18099547511312,44.221288310105265,28.118554715603658,1586.5613352485013,1475.008002928071,1837981.451569313,100.32005009730398,0.9296886103032646,0.36834642372688337,-0.17914650510146496,0.9838224076071508,-0.9838224076071508,-0.17914650510146496,44.221288310105265,28.118554715603658,44.221288310105265,28.118554715603658,44.221288310105265,28.118554715603658,1837981.451569313,1586.5613352485013,1475.008002928071,0.9296886103032646,0.9296886103032646,0.9296886103032646,100.32005009730398,402748.29928088124,348103.777392297,0.5363883403843666,44.14705882352941,28.251131221719458,44.14705882352941,28.251131221719458,44.221288310105265,28.118554715603658,9355.09428024292,26.384536743164062,51.67155838012695,42.33074334951547,5.1320706608442945,16.401081764297597,153.5966750894523,132,132,221,59.72850678733032,100.0,59.72850678733032,59.72850678733032
37,37,2021-07-01,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,4,2.583333333333333,8.277777777777779,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,3,10,423,2,1.25,127,54,54,127,42.51968503937008,100.0,42.51968503937008,42.51968503937008,62.68677367956615,41.39121782315855,811.1520013092269,776.7598862747425,494856.0849321886,179.2584121070402,0.9576008997339902,0.28809810278558307,-0.9999162385978918,0.012942789044248885,-0.012942789044248885,-0.9999162385978918,62.68677367956615,41.39121782315855,62.68677367956615,41.39121782315855,62.68677367956615,41.39121782315855,494856.0849321886,811.1520013092269,776.7598862747425,0.9576008997339902,0.9576008997339902,0.9576008997339902,179.2584121070402,105274.81107647425,96536.94734808816,0.5216485496102853,62.70472440944882,41.40551181102362,62.70472440944882,41.40551181102362,62.68677367956615,41.39121782315855,5159.516841888428,33.32875061035156,43.37082290649414,40.626116865263214,1.9817146655391211,2.184874033009741,223.40443762838913,54,54,127,42.51968503937008,100.0,42.51968503937008,42.51968503937008
37,37,2021-07-02,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,5,3.321428571428572,7.285714285714286,7,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,2,4,446,0,1.25,50,28,28,50,56.0,100.0,56.0,56.0,23.189470875623254,33.56636561021316,1239.6335824850162,419.66215802496527,408585.569413876,68.18447394165534,0.33853726129595063,0.9409529864526905,0.3716194237796839,0.92838515922523,-0.92838515922523,0.3716194237796839,23.189470875623254,33.56636561021316,23.189470875623254,33.56636561021316,23.189470875623254,33.56636561021316,408585.569413876,1239.6335824850162,419.66215802496527,0.33853726129595063,0.33853726129595063,0.33853726129595063,68.18447394165534,245870.62701194163,28178.612300507353,0.897176827159953,23.4,34.18,23.4,34.18,23.189470875623254,33.56636561021316,1755.7220268249512,26.530208587646484,45.30059051513672,35.114440536499025,7.002885834034357,70.79665266530068,196.028725379948,29,29,50,58.0,100.0,58.0,58.0
37,37,2021-07-02,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,5,3.321428571428572,7.285714285714286,7,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,2,4,446,1,1.25,396,164,164,396,41.41414141414141,100.0,41.41414141414141,41.41414141414141,49.93446297013855,31.018060222097116,3245.97003795234,1550.1597126749891,3951944.472813594,46.03013922156006,0.47756439355579466,0.8785967505105434,0.6942798810241164,0.7197051110039019,-0.7197051110039019,0.6942798810241164,49.93446297013855,31.018060222097116,49.93446297013855,31.018060222097116,49.93446297013855,31.018060222097116,3951944.472813594,3245.97003795234,1550.1597126749891,0.47756439355579466,0.47756439355579466,0.47756439355579466,46.03013922156006,1685811.4379654906,384479.2215680968,0.8142873225082726,49.964646464646464,31.424242424242426,49.964646464646464,31.424242424242426,49.93446297013855,31.018060222097116,16345.259645462036,24.238609313964844,51.008018493652344,41.2759081956112,4.978131292177969,45.1264887235185,183.66185208655432,164,164,396,41.41414141414141,100.0,41.41414141414141,41.41414141414141
37,37,2021-07-03,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,6,3.071428571428572,9.285714285714286,9,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,2,3,458,0,1.25,19,9,9,19,47.36842105263158,100.0,47.36842105263158,47.36842105263158,21.289533900851456,29.73057660637086,672.8236778533224,189.5976288500057,100189.92457673314,89.83942754023134,0.28179393069953546,0.9594749504916246,0.002802514442444154,0.9999960729486891,-0.9999960729486891,0.002802514442444154,21.289533900851456,29.73057660637086,21.289533900851456,29.73057660637086,21.289533900851456,29.73057660637086,100189.92457673314,672.8236778533224,189.5976288500057,0.28179393069953546,0.28179393069953546,0.28179393069953546,89.83942754023134,72430.67223681143,5751.561738487122,0.9264339038929955,21.289473684210527,30.07894736842105,21.289473684210527,30.07894736842105,21.289533900851456,29.73057660637086,735.5249824523926,27.152099609375,45.09231185913086,38.71184118170487,6.054640617720586,38.6171923011048,179.9913564241336,9,9,19,47.36842105263158,100.0,47.36842105263158,47.36842105263158
37,37,2021-07-03,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,6,3.071428571428572,9.285714285714286,9,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,2,3,458,1,1.25,439,174,174,439,39.63553530751708,100.0,39.63553530751708,39.63553530751708,49.92654396801589,30.332295237601905,3307.5976943490396,1608.9756069891027,4179766.509724579,50.327822853577324,0.48644840022049946,0.8737093074489459,0.6383941214836797,0.7697096502286306,-0.7697096502286306,0.6383941214836797,49.92654396801589,30.332295237601905,49.92654396801589,30.332295237601905,49.92654396801589,30.332295237601905,4179766.509724579,3307.5976943490396,1608.9756069891027,0.48644840022049946,0.48644840022049946,0.48644840022049946,50.327822853577324,1750432.401226093,414208.40062175225,0.8086479750967628,49.89635535307517,30.82346241457859,49.89635535307517,30.82346241457859,49.92654396801589,30.332295237601905,17743.545726776123,24.134288787841797,49.64299774169922,40.41809960541258,5.161348022428299,54.52883761277062,176.94817813214183,173,173,439,39.40774487471526,100.0,39.40774487471526,39.40774487471526
37,37,2021-07-04,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,7,3.6666666666666665,7.0,7,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,1,3,433,0,1.25,433,186,186,433,42.956120092378754,100.0,42.956120092378754,42.956120092378754,51.0471452270937,31.468173723709494,3406.70325991209,1438.4269920708928,3848681.8472581496,50.70452014614452,0.4222343075774705,0.9064867288077493,0.6333198212936014,0.7738901756429272,-0.7738901756429272,0.6333198212936014,51.0471452270937,31.468173723709494,51.0471452270937,31.468173723709494,51.0471452270937,31.468173723709494,3848681.8472581496,3406.70325991209,1438.4269920708928,0.4222343075774705,0.4222343075774705,0.4222343075774705,50.70452014614452,1856900.3361753055,331051.55384289863,0.8486934034732618,51.01501154734411,31.894919168591223,51.01501154734411,31.894919168591223,51.0471452270937,31.468173723709494,17450.89923286438,23.992874145507812,49.820716857910156,40.302307697146375,4.9453550134060835,47.41606301458025,176.30730422013997,187,187,433,43.187066974595844,100.0,43.187066974595844,43.187066974595844
37,37,2021-07-05,4,Type 4,Type 4,Mixed,Mixed Multi-Day,11,8,3.314814814814815,8.11111111111111,8,3.6666666666666665,9.285714285714286,9,9,3.6666666666666665,9.285714285714286,9,2,5,399,0,1.25,121,61,61,121,50.413223140495866,100.0,50.413223140495866,50.413223140495866,43.91775855871661,20.431698046949876,1083.82131351283,988.2720442079943,841248.0663913968,154.38551526764044,0.911840385390516,0.41054489592598176,-0.9017232636008804,0.4323137239100525,-0.4323137239100525,-0.9017232636008804,43.91775855871661,20.431698046949876,43.91775855871661,20.431698046949876,43.91775855871661,20.431698046949876,841248.0663913968,1083.82131351283,988.2720442079943,0.911840385390516,0.911840385390516,0.911840385390516,154.38551526764044,187946.98233994818,156269.06133808766,0.5460145911029798,43.80578512396694,20.293388429752067,43.80578512396694,20.293388429752067,43.91775855871661,20.431698046949876,5103.634128570557,30.878236770629883,46.43412780761719,42.178794450996335,3.3578979257568164,19.264764851742026,37.34190489839331,63,63,121,52.06611570247934,100.0,52.06611570247934,52.06611570247934
